stock_code,stock_name,decision_date,structural_regime,monthly_behavior_state,tactical_signal,chip_stability_confidence,mtf_regime,qcfp_score,structure_behavior_alignment,market_context,data_quality,catalyst_score,align_method,action_signal,base_action,base_target,risk_level,des_score,des_band,final_action,final_target,risk_override_active,alignment_override,risk_score,risk_reasons
00700,腾讯控股,2013-10-25,STRUCTURAL_DECLINE,Improving,Consolidation,Medium,BEARISH_CONFIRMED,20.0,Divergence,neutral,B,1.0,fallback,EXIT,EXIT,0.0,High,0,NORMAL,EXIT,0.0,0,0,4,基础:BEARISH_CONFIRMED(3)；结构-行为背离+1
00700,腾讯控股,2013-11-01,STRUCTURAL_DECLINE,Improving,Consolidation,Medium,BEARISH_CONFIRMED,20.0,Divergence,neutral,B,1.0,fallback,EXIT,EXIT,0.0,High,0,NORMAL,EXIT,0.0,0,0,4,基础:BEARISH_CONFIRMED(3)；结构-行为背离+1
00700,腾讯控股,2013-11-08,STRUCTURAL_DECLINE,Improving,Pullback,Medium,BEARISH_CONFIRMED,20.0,Divergence,neutral,B,1.0,fallback,EXIT,EXIT,0.0,High,2,NORMAL,EXIT,0.0,0,0,4,基础:BEARISH_CONFIRMED(3)；结构-行为背离+1
00700,腾讯控股,2013-11-15,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,1.0,fallback,REDUCE,REDUCE,0.5,High,1,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2013-11-22,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,1.0,fallback,REDUCE,REDUCE,0.5,High,2,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2013-11-29,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,1.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2013-12-06,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2013-12-13,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2013-12-20,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2013-12-27,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-01-03,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,1.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-01-10,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,1.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-01-17,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,1.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-01-24,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,1.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-01-31,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,1.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-02-07,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,1.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-02-14,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,1.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-02-21,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,1.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-02-28,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-03-07,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-03-14,STRUCTURAL_DIVERGENCE,Stable,Pullback,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-03-21,STRUCTURAL_DIVERGENCE,Stable,Pullback,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-03-28,STRUCTURAL_DIVERGENCE,Stable,Pullback,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,3,WATCH,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-04-04,STRUCTURAL_DIVERGENCE,Deteriorating,Pullback,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,3,WATCH,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-04-11,STRUCTURAL_DIVERGENCE,Deteriorating,Pullback,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,Extreme,5,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-04-18,STRUCTURAL_DIVERGENCE,Deteriorating,Pullback,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,Extreme,5,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-04-25,STRUCTURAL_DIVERGENCE,Deteriorating,Pullback,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,Extreme,5,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-05-02,STRUCTURAL_DIVERGENCE,Deteriorating,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,Extreme,6,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-05-09,STRUCTURAL_DIVERGENCE,Deteriorating,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,Extreme,6,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-05-16,STRUCTURAL_DIVERGENCE,Deteriorating,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,Extreme,4,WATCH,REDUCE,0.2,1,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-05-23,STRUCTURAL_DIVERGENCE,Deteriorating,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,Extreme,1,NORMAL,REDUCE,0.2,1,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-05-30,STRUCTURAL_DIVERGENCE,Deteriorating,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,3,WATCH,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-06-06,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,3,WATCH,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-06-13,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-06-20,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-06-27,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-07-04,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-07-11,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-07-18,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-07-25,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-08-01,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,-1.0,fallback,REDUCE,REDUCE,0.5,High,1,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-08-08,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,-1.0,fallback,REDUCE,REDUCE,0.5,High,1,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-08-15,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,-1.0,fallback,REDUCE,REDUCE,0.5,High,1,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-08-22,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,-1.0,fallback,REDUCE,REDUCE,0.5,High,1,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-08-29,STRUCTURAL_DIVERGENCE,Improving,Pullback,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,-1.0,fallback,REDUCE,REDUCE,0.5,High,1,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-09-05,STRUCTURAL_DIVERGENCE,Deteriorating,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,0,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-09-12,STRUCTURAL_DIVERGENCE,Deteriorating,Pullback,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,2,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-09-19,STRUCTURAL_DIVERGENCE,Deteriorating,Pullback,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,2,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-09-26,STRUCTURAL_DIVERGENCE,Deteriorating,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,4,WATCH,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-10-03,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,4,WATCH,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-10-10,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,High,4,WATCH,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-10-17,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,Extreme,6,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-10-24,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,0.0,fallback,REDUCE,REDUCE,0.5,Extreme,4,WATCH,REDUCE,0.2,1,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-10-31,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,1.0,fallback,REDUCE,REDUCE,0.5,Extreme,1,NORMAL,REDUCE,0.2,1,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-11-07,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,C,1.0,fallback,REDUCE,REDUCE,0.5,High,1,NORMAL,REDUCE,0.5,0,0,4,基础:BULLISH_WARNING(2)；数据质量C+1；置信度Low+1
00700,腾讯控股,2014-11-14,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Medium,BULLISH_WARNING,55.0,Aligned,neutral,B,1.0,fallback,REDUCE,REDUCE,0.5,Low,0,NORMAL,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2014-11-21,STRUCTURAL_DIVERGENCE,Improving,Pullback,Medium,BULLISH_WARNING,55.0,Aligned,neutral,B,1.0,fallback,REDUCE,REDUCE,0.5,Low,0,NORMAL,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2014-11-28,STRUCTURAL_DIVERGENCE,Improving,Pullback,Medium,BULLISH_WARNING,55.0,Aligned,neutral,B,1.0,fallback,REDUCE,REDUCE,0.5,Low,0,NORMAL,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2014-12-05,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Medium,BULLISH_WARNING,55.0,Aligned,neutral,B,1.0,fallback,REDUCE,REDUCE,0.5,Low,2,NORMAL,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2014-12-12,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Medium,BULLISH_WARNING,55.0,Aligned,neutral,B,1.0,fallback,REDUCE,REDUCE,0.5,Low,4,WATCH,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2014-12-19,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Medium,BULLISH_WARNING,55.0,Aligned,neutral,B,1.0,fallback,REDUCE,REDUCE,0.5,Extreme,5,REDUCE,REDUCE,0.2,1,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2014-12-26,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Medium,BULLISH_WARNING,55.0,Aligned,neutral,B,1.0,fallback,REDUCE,REDUCE,0.5,Extreme,5,REDUCE,REDUCE,0.2,1,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2015-01-02,STRUCTURAL_DIVERGENCE,Deteriorating,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,B,0.0,fallback,REDUCE,REDUCE,0.5,Extreme,5,REDUCE,REDUCE,0.2,1,0,3,基础:BULLISH_WARNING(2)；置信度Low+1
00700,腾讯控股,2015-01-09,STRUCTURAL_DIVERGENCE,Deteriorating,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,B,0.0,fallback,REDUCE,REDUCE,0.5,Extreme,2,NORMAL,REDUCE,0.2,1,0,3,基础:BULLISH_WARNING(2)；置信度Low+1
00700,腾讯控股,2015-01-16,STRUCTURAL_DIVERGENCE,Deteriorating,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,B,0.0,fallback,REDUCE,REDUCE,0.5,Medium,1,NORMAL,REDUCE,0.5,0,0,3,基础:BULLISH_WARNING(2)；置信度Low+1
00700,腾讯控股,2015-01-23,STRUCTURAL_DIVERGENCE,Deteriorating,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,B,0.0,fallback,REDUCE,REDUCE,0.5,Medium,0,NORMAL,REDUCE,0.5,0,0,3,基础:BULLISH_WARNING(2)；置信度Low+1
00700,腾讯控股,2015-01-30,STRUCTURAL_DIVERGENCE,Deteriorating,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,B,0.0,fallback,REDUCE,REDUCE,0.5,Medium,0,NORMAL,REDUCE,0.5,0,0,3,基础:BULLISH_WARNING(2)；置信度Low+1
00700,腾讯控股,2015-02-06,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,B,0.0,fallback,REDUCE,REDUCE,0.5,Medium,0,NORMAL,REDUCE,0.5,0,0,3,基础:BULLISH_WARNING(2)；置信度Low+1
00700,腾讯控股,2015-02-13,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,B,0.0,fallback,REDUCE,REDUCE,0.5,Medium,0,NORMAL,REDUCE,0.5,0,0,3,基础:BULLISH_WARNING(2)；置信度Low+1
00700,腾讯控股,2015-02-20,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,B,2.0,fallback,REDUCE,REDUCE,0.5,Medium,0,NORMAL,REDUCE,0.5,0,0,3,基础:BULLISH_WARNING(2)；置信度Low+1
00700,腾讯控股,2015-02-27,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Low,BULLISH_WARNING,55.0,Aligned,neutral,B,2.0,fallback,REDUCE,REDUCE,0.5,Medium,0,NORMAL,REDUCE,0.5,0,0,3,基础:BULLISH_WARNING(2)；置信度Low+1
00700,腾讯控股,2015-03-06,STRUCTURAL_DIVERGENCE,Improving,Pullback,Medium,BULLISH_WARNING,55.0,Aligned,neutral,B,3.0,fallback,REDUCE,REDUCE,0.5,Low,0,NORMAL,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2015-03-13,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Medium,BULLISH_WARNING,55.0,Aligned,neutral,B,3.0,fallback,REDUCE,REDUCE,0.5,Low,1,NORMAL,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2015-03-20,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Medium,BULLISH_WARNING,55.0,Aligned,neutral,B,3.0,fallback,REDUCE,REDUCE,0.5,Low,0,NORMAL,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2015-03-27,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Medium,BULLISH_WARNING,55.0,Aligned,neutral,B,3.0,fallback,REDUCE,REDUCE,0.5,Low,0,NORMAL,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2015-04-03,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Medium,BULLISH_WARNING,55.0,Aligned,risk_on,B,3.0,fallback,REDUCE,REDUCE,0.5,Low,0,NORMAL,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2015-04-10,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Medium,BULLISH_WARNING,55.0,Aligned,risk_off,B,3.0,fallback,REDUCE,REDUCE,0.5,Medium,0,NORMAL,REDUCE,0.5,0,0,3,基础:BULLISH_WARNING(2)；市场risk_off+1
00700,腾讯控股,2015-04-17,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Medium,BULLISH_WARNING,55.0,Aligned,risk_on,B,3.0,fallback,REDUCE,REDUCE,0.5,Low,0,NORMAL,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2015-04-24,STRUCTURAL_DIVERGENCE,Improving,Consolidation,Medium,BULLISH_WARNING,55.0,Aligned,risk_on,B,3.0,fallback,REDUCE,REDUCE,0.5,Low,0,NORMAL,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2015-05-01,STRUCTURAL_DIVERGENCE,Stable,Consolidation,Medium,BULLISH_WARNING,55.0,Aligned,risk_on,B,3.0,fallback,REDUCE,REDUCE,0.5,Low,0,NORMAL,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2015-05-08,STRUCTURAL_DIVERGENCE,Stable,Pullback,Medium,BULLISH_WARNING,55.0,Aligned,risk_on,B,3.0,fallback,REDUCE,REDUCE,0.5,Low,0,NORMAL,REDUCE,0.5,0,0,2,基础:BULLISH_WARNING(2)
00700,腾讯控股,2015-05-15,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Medium,BULLISH_STABLE,75.0,Aligned,risk_on,C,1.0,fallback,HOLD,HOLD,0.75,Low,0,NORMAL,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
00700,腾讯控股,2015-05-22,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Medium,BULLISH_STABLE,75.0,Aligned,risk_on,C,1.0,fallback,HOLD,HOLD,0.75,Low,0,NORMAL,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
00700,腾讯控股,2015-05-29,STRUCTURAL_ACCUMULATION,Stable,Pullback,Medium,BULLISH_STABLE,75.0,Aligned,risk_on,C,1.0,fallback,HOLD,HOLD,0.75,Low,1,NORMAL,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
00700,腾讯控股,2015-06-05,STRUCTURAL_ACCUMULATION,Deteriorating,Pullback,High,BULLISH_STABLE,75.0,Divergence,risk_on,C,1.0,fallback,HOLD,HOLD,0.75,Medium,2,NORMAL,HOLD,0.75,0,0,3,基础:BULLISH_STABLE(1)；结构-行为背离+1；数据质量C+1
00700,腾讯控股,2015-06-12,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,High,BULLISH_STABLE,75.0,Divergence,risk_on,C,1.0,fallback,HOLD,HOLD,0.75,Medium,2,NORMAL,HOLD,0.75,0,0,3,基础:BULLISH_STABLE(1)；结构-行为背离+1；数据质量C+1
00700,腾讯控股,2015-06-19,STRUCTURAL_ACCUMULATION,Deteriorating,Pullback,High,BULLISH_STABLE,75.0,Divergence,risk_on,C,1.0,fallback,HOLD,HOLD,0.75,Medium,3,WATCH,HOLD,0.75,0,0,3,基础:BULLISH_STABLE(1)；结构-行为背离+1；数据质量C+1
00700,腾讯控股,2015-06-26,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,High,BULLISH_STABLE,75.0,Divergence,risk_on,C,1.0,fallback,HOLD,HOLD,0.75,Medium,2,NORMAL,HOLD,0.75,0,0,3,基础:BULLISH_STABLE(1)；结构-行为背离+1；数据质量C+1
00700,腾讯控股,2015-07-03,STRUCTURAL_ACCUMULATION,Stable,Pullback,High,BULLISH_STABLE,75.0,Aligned,risk_on,C,1.0,fallback,HOLD,HOLD,0.75,Low,1,NORMAL,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
